Sabaot Tribe,1
Dnester region guerrilas,1
Furious Rebellion,1
Taihikai (Great Sadness),1
Ningo Tribe,1
The Islamic Movement,1
Popular Liberation Front Urban Commando,1
Association of Students and Pupils in Mali (AEEM),1
Zulu Miners,1
Anti-Fascist Action,1
Popular Front for the Liberation of the Sahara,1
Mesopotamian Army (MEZOR),1
"Ultra Nationalist Group, name not given",1
Sandval (union) Movement,1
Sammilito Sangskritik Jote (Alliance of Cultural Forums),1
Afghan War Veterans,1
People's National Liberation Movement,1
David's Sword,1
Death to the Demobilized Militias,1
Former Muslim Guerrillas,1
Human Rights Defence Committee,1
Motherland Party,1
Suriname Liberation Front,1
Mexican Revolutionary Movement,1
Fourth Reich Skinheads,1
Boricua Revolutionary Front,1
Toposa and Dongiro Tribes,1
Democratic Progressive Party,1
Xhosa Tribal Workers,1
Nuclei Communist Combattants,1
Bani Nawaf tribe,1
Mousa Ismail sub-clan,1
"Rival Zulu Group, name not stated",1
Faithful Resistance,1
Uganda Democratic Christian Army (UDCA),1
Manatari Brotherhood,1
Minority Unity Forum,1
Movement for Dignity and Soverignty,1
Rival Parts,1
Corsican Farmers' Front,1
Harakat-i-Inqilahi-i-Islami,1
White Guard,1
Depositers angered,1
Paupa New Guinea Troops,1
Pro-Aristade,1
Opposition Jatiya Samajtantrik Del Party,1
Black African Vigilantes,1
Dignity Command,1
Indians,1
Union of Peaceful Citizens of Algeria,1
Ansar Allah,1
Islamist Sufi Group,1
Rival Party Members,1
Rival Soccer Clubs,1
Squatters,1
Shangytown residents,1
Malitia-Pro Govt,1
Bihar People's  Party (Hindu militants),1
Georgian Sabotage Group,1
U/I Catholic Traditionalists,1
National Liberation People's Front (FPLN),1
Bosnian Croats,1
Serbian Gangsters,1
Maoist Farm Laborers Struggle Committee (MXSS),1
New Indigenous Army,1
Palestinian Activists,1
United Students Forum,1
Shop owners,1
Ganda Koi,1
Movement of the Islamic State (MEI),1
Korea Univ. Students,1
Albatros Commando,1
Turks of Western Thrace,1
Socialist Chhatra League,1
U/I Asian Gang,1
Presidential Movement (MP) Militiamen,1
U/I Private army of wral politician,1
Socialist Recovery Movement,1
February 27 Revolutionary Armed Forces,1
Boer Republikeinse Leer,1
Aidid Militia,1
Chilean Committee of Support for the Peruvian Revolution,1
Igbo tribal group,1
Heroes of Canto Grande,1
Albanian exiles,1
"Supporters, House Speaker Ramon Mitra",1
Algerian Mujahideen for Muslims,1
Agudat Israel Party,1
French National,1
Gunmen loyal to Mohammad Farah Aideed,1
Communist Trade Union Workers,1
Rebels backing deposed Pres. Zviad Gamsakhurdia,1
Local Residents,1
Comando Independiente Revolucionario,1
Black Malian Group,1
Opposition movement of Colon Province Unemployed,1
Soskan tribe,1
Smugglers and Elephant Poachers,1
Hill Students Council,1
Hauso Ethnic Group,1
Katap Ethic Group,1
Central University students,1
"Militant Islamic Group, name not stated",1
Artigas Guard Commando,1
Juan Antonio Lavalleja Command,1
Hamawand Tribe,1
Anti-government rioters,1
National Republican Movement for Democracy and Development (MRND),1
Youth for Revolution,1
Bodyguards of Muslim Warlord Governor Tupay Loong,1
Burmese refugees,1
Latvian Republic Volunteer Troops,1
Lithuanian Land Guard,1
Manuel Ascencio Padilla Group,1
United People's Front,1
National Democratic Front of Liberia,1
Kaitseliit Paramiltary Group,1
Committee for the Elimination of Killer Collaborators,1
Servants of Islam Organization,1
Fuerzas Populares Jose Leonardo Chirinos,1
Grupo Libertad,1
Red Commandos,1
October 11 Group,1
Armed Islamic Movement,1
Demonstration led by French Anti-Nazi Hunters,1
Nucleus of Fighting Communists,1
Dioulas tribal group,1
Jose Benito Escobar Workers Federation,1
Moro National Liberation Front Splinter group,1
Guajajara Tribe,1
Asylum Seekers,1
Ohabi Islamic Sect,1
Young Pioneers,1
Militants of the National Action Party,1
Bolivarian Army of Liberation,1
Anti Kurdish Workers Party Iraq nationals,1
Polish Skinheads,1
Dnestr Rebels,1
Congress of Kabardian People,1
Sovereign Panama Patriotic Front,1
Georgian guerrillas,1
Hungarian Skin Head Group,1
Togolese Peoples Rally,1
Committee for a National Drive for Peace and Democracy,1
Japan National Youth Alliance,1
Union of Young Kurdish Revolutionaries,1
Faqra Tribal Group,1
Kurdish demonstrators,1
Somali Gang,1
Chinese Pirates,1
Dissident Military Mmbrs of Northern Tribal Group,1
War Veterans,1
Boz-Ok (Grey Arrow),1
Revolutionary Bolivariano Movement 200,1
Seven People Defense Force (SPDF),1
